alpha,beta,gama
-9.587351478655938e-06,-0.00419759726810831,0.9118970501746944
-7.456932325448493e-06,-0.004193305781668134,0.9118980488601031
-5.859001130279634e-06,-0.004189014295227959,0.9118991807035663
-3.7284661627242465e-06,-0.0041847225487134584,0.9119001793889752
-2.1303024499335875e-06,-0.004180550436388551,0.911900645442166
-5.326047248071531e-07,-0.0041761395758331075,0.911901710706602
1.2313354805414196e-06,-0.004171967203433874,0.9119028425500653
2.8060991075134675e-06,-0.00416791420514991,0.9119039078145013
4.350361781458712e-06,-0.004163384230553523,0.9119050396579645
5.8131325530026115e-06,-0.004159330972195234,0.9119061049224005
7.235740127778631e-06,-0.004155039485755059,0.9119071036078094
8.586519440777967e-06,-0.004150747999314883,0.9119082354512726
9.907376999479623e-06,-0.004146695001030918,0.9119093672947359
1.1183300623010456e-05,-0.004142522628631686,0.9119097667688995
1.2402062754424591e-05,-0.0041383502562324535,0.9119112980865263
1.358252284596058e-05,-0.004134297257948489,0.911911764139717
1.4720026989478755e-05,-0.004130005511433988,0.9119128959831803
1.5811662555719905e-05,-0.004125952513150024,0.9119140278266435
1.68537051990739e-05,-0.0041217801407507915,0.9119150930910797
1.78669923589323e-05,-0.004117727142466827,0.9119162249345429
1.884593650096457e-05,-0.004113793258223805,0.9119174233570334
1.9787860688268718e-05,-0.004109382397668362,0.9119184220424422
2.0689272203930496e-05,-0.004105448513425341,0.911919420727851
2.1560647166861984e-05,-0.00410151462918232,0.9119198867810417
2.2381846071505277e-05,-0.00409746137082403,0.9119214846776958
2.3166376528125605e-05,-0.004093289258499122,0.911922083888941
2.3945782707807166e-05,-0.004089355114181776,0.9119231491533771
2.469259222811972e-05,-0.004085302115897811,0.9119242144178131
2.5404945964004207e-05,-0.00408136823165479,0.9119253462612764
2.607992417479408e-05,-0.004077434347411769,0.9119262783676579
2.6736745946755716e-05,-0.004073261975012537,0.9119273436320939
2.7351074012175972e-05,-0.004069328090769515,0.9119278096852848
2.7952245974036152e-05,-0.004065394206526494,0.9119288749497207
2.8505921862256123e-05,-0.004061340948168204,0.911930006793184
2.904620798638947e-05,-0.004057407063925183,0.9119310720576201
2.9566358668626237e-05,-0.00405359255379743,0.9119322039010833
3.005553815602652e-05,-0.004049658669554409,0.9119327365333014
3.052597603736686e-05,-0.004045724525237062,0.9119339349557919
3.097033740394426e-05,-0.004041790640994041,0.9119349336412007
3.13999090751064e-05,-0.004037856756751019,0.9119358657475822
3.1802827191596556e-05,-0.004034042246623266,0.9119363983798002
3.218711748454405e-05,-0.004030108102305919,0.911937397065209
3.2565354953938574e-05,-0.004026293592178166,0.9119380628554815
3.293020062741581e-05,-0.004022359707935145,0.9119390615408903
3.3270253903110794e-05,-0.004018425823692123,0.9119401933843536
3.357072102194694e-05,-0.004014611053490045,0.9119405928585171
3.385745499731397e-05,-0.0040107962832879665,0.9119422573341984
3.41241612178097e-05,-0.004006981513085889,0.9119427233873891
3.439762530709938e-05,-0.004003167002958136,0.911943722072798
3.463884018006387e-05,-0.003999471346797,0.9119443878630705
3.4857355440831744e-05,-0.003995656836669247,0.9119454531275065
3.5078426744577e-05,-0.003991722952426225,0.9119465183919425
3.527295827616755e-05,-0.003987908182224147,0.9119476502354058
3.546748574409677e-05,-0.003983974297981125,0.9119481828676238
3.5646538789676405e-05,-0.003980398015935259,0.9119492481320599
3.579647976547863e-05,-0.00397658324573318,0.9119503133964959
3.593350236190865e-05,-0.00397288784964637,0.9119509126077412
3.6072268269049807e-05,-0.0039690730794442915,0.9119517781350954
3.6196018947571814e-05,-0.003965377683357482,0.911952976557586
3.630999245693072e-05,-0.003961562913155403,0.9119533760317495
3.6403119383660066e-05,-0.003957748142953325,0.9119544412961855
3.649776611972732e-05,-0.003954052746866515,0.9119555731396488
3.657005865481111e-05,-0.00395035709070538,0.9119561057718668
3.6642940420787934e-05,-0.003946661694618569,0.9119573041943574
3.670114424203611e-05,-0.003942966298531759,0.9119581697217116
3.675760475257316e-05,-0.003939270642370624,0.9119593015651749
3.678880554427486e-05,-0.003935575246283814,0.9119604999876655
3.681744216567651e-05,-0.003931879850197003,0.911960899461829
3.683362366509774e-05,-0.0039281841940358685,0.911961964726265
3.686866461675752e-05,-0.003924369683908115,0.9119624307794558
3.68864756443726e-05,-0.003920912515903191,0.9119636292019463
3.688962091824302e-05,-0.0039172171198163805,0.9119646278873551
3.6901722501687626e-05,-0.003913521463655246,0.9119657597308184
3.691685557648538e-05,-0.003909945181609378,0.9119662923630364
3.691219862059971e-05,-0.003906249785522568,0.9119672910484452
3.689112853659694e-05,-0.003902673503476701,0.9119678902596904
3.6887987326387844e-05,-0.003898978107389891,0.9119688889450992
3.686772997465132e-05,-0.0038954018253440238,0.9119699542095352
3.6837228132698604e-05,-0.0038918255432981567,0.911970952894944
3.679939544570422e-05,-0.003888129887137021,0.9119720847384073
3.6758177728820874e-05,-0.003884672979206422,0.9119726173706253
3.671871551363264e-05,-0.003880977323045287,0.9119736826350614
3.667075211893933e-05,-0.00387740104099942,0.9119746813204701
3.661487271197266e-05,-0.0038738247589535525,0.9119753471107427
3.656026929466401e-05,-0.0038702484769076854,0.9119765455332332
3.649787177492194e-05,-0.0038666721948618183,0.9119774776396147
3.644013121106553e-05,-0.0038630959128159513,0.9119784763250235
3.638343500817126e-05,-0.003859519630770084,0.9119790089572415
3.633127791498406e-05,-0.003855824234683274,0.9119802073797321
3.626981097368685e-05,-0.0038524864407936178,0.9119806068538956
3.6209042982138626e-05,-0.0038489101587477507,0.9119816721183316
3.6139538118728106e-05,-0.0038453338767018837,0.9119828705408222
3.6073877478937e-05,-0.0038418767086969593,0.9119838692262309
3.6021842295589734e-05,-0.0038383004266510923,0.9119844018584489
3.594616879427831e-05,-0.0038347241446052252,0.9119855337019122
3.588318610730452e-05,-0.0038312672366746263,0.911986532387321
3.580053123582593e-05,-0.003827810068669702,0.9119869984405118
3.573172938582573e-05,-0.003824472274780046,0.9119880637049478
3.566292753582553e-05,-0.0038207766186189106,0.9119891289693838
3.558376334943052e-05,-0.0038173197106883116,0.9119902608128471
3.550856123283352e-05,-0.003813981916798656,0.9119907268660379
3.544604586691284e-05,-0.0038106438628346746,0.9119919252885283
3.5350001231347623e-05,-0.003806709978591653,0.9119929905529645
3.527793626129839e-05,-0.0038033721847019974,0.9119940558174005
3.519504976112391e-05,-0.003799915016697073,0.9119945218705913
3.5116121267086115e-05,-0.003796458108766474,0.9119955871350273
3.5026826372992184e-05,-0.003792881826720607,0.9119961197672453
3.493671874663199e-05,-0.003789543772756626,0.9119971850316813
3.485976925566253e-05,-0.00378620597886697,0.9119983168751445
3.477268905699415e-05,-0.003782749070936371,0.9119987163493081
3.469003418551556e-05,-0.003779291902931447,0.9119999813508259
3.4611686795048144e-05,-0.003775834734926523,0.9120008468781802
3.453275017368768e-05,-0.0037724969410368667,0.9120019787216435
3.444392666430818e-05,-0.0037690397730319428,0.9120024447748342
3.4368838330228465e-05,-0.003765582865101344,0.9120035100392703
3.429316889257837e-05,-0.0037622450712116876,0.9120040426714883
3.4208067696978335e-05,-0.0037587879032067637,0.9120051079359243
3.412715613621087e-05,-0.0037554501093171075,0.9120062397793876
3.405986800005657e-05,-0.0037521120553531263,0.9120073050438237
3.398384908753199e-05,-0.0037487742614634705,0.9120079042550688
3.389805097401363e-05,-0.0037453173535328716,0.9120089695195049
3.3812250828664616e-05,-0.0037419792995688904,0.9120099682049136
3.3727267479243186e-05,-0.0037385223916382914,0.9120110334693498
3.3659979343088895e-05,-0.0037351843376743103,0.9120114329435133
3.358430584177747e-05,-0.0037318465437846545,0.9120126313660037
3.3499903595926414e-05,-0.0037285087498949983,0.9120136300514126
3.340641906699992e-05,-0.0037251709560053425,0.9120147618948758
3.332795586218455e-05,-0.0037218329020413613,0.9120152945270938
3.325496234552112e-05,-0.0037184951081517055,0.9120163597915298
3.318266777860667e-05,-0.0037151573142620493,0.9120168924237478
3.311258587528711e-05,-0.0037118195203723935,0.9120178911091567
3.304715686419189e-05,-0.0037084814664084123,0.9120188897945655
3.2960661832755215e-05,-0.0037051436725187565,0.9120199550590015
3.288976313350806e-05,-0.0037018058786291003,0.9120205542702468
3.2811184114344764e-05,-0.0036984680847394445,0.9120216195346827
3.2738308443859935e-05,-0.0036951300307754634,0.912022751378146
3.265774432613629e-05,-0.0036919116110010757,0.9120232174313369
3.259383309254831e-05,-0.0036885735570370945,0.9120242161167456
3.2522818578953215e-05,-0.0036852357631474383,0.9120254811182634
3.2454833524880605e-05,-0.0036818979692577825,0.9120264798036721
3.2379625312791614e-05,-0.0036785601753681267,0.9120270124358902
3.2311522412540394e-05,-0.0036752221214041455,0.9120280777003262
3.2259135722487974e-05,-0.0036718843275144893,0.9120285437535169
3.21962708816928e-05,-0.0036689041358219875,0.912030141650171
3.2139343050102646e-05,-0.003665685455973275,0.912030674282389
3.2081133133362475e-05,-0.0036623476620836187,0.9120318061258523
3.201151651926535e-05,-0.003659128982234906,0.9120328048112611
3.1958430879463946e-05,-0.003655910302386193,0.9120334706015336
3.191244648783898e-05,-0.0036525725084965367,0.9120344692869424
3.1846086898298886e-05,-0.003649353828647824,0.9120350019191604
3.179719089333005e-05,-0.003646135148799111,0.912035934025542
3.1732930184867574e-05,-0.003642916468950398,0.912036999289978
3.1686364689672234e-05,-0.003639578675060742,0.912037531922196
3.1620124978141414e-05,-0.003636359995212029,0.9120386637656593
3.157134275568985e-05,-0.0036332604294042592,0.9120397956091225
3.151604445229355e-05,-0.003630041749555546,0.9120403282413406
3.1468198903778855e-05,-0.0036267039556658904,0.9120413269267493
3.141383321065809e-05,-0.0036234852758171773,0.9120423921911854
3.1353181033457806e-05,-0.0036206244582399436,0.9120431245604852
3.130928739558779e-05,-0.0036171672902350197,0.9120439235088122
3.124502668712532e-05,-0.0036139486103863067,0.9120451219313027
3.119729695295856e-05,-0.003610610816496651,0.9120456545635207
3.1133966822940956e-05,-0.003607630624804149,0.912046786406984
3.1078087415974276e-05,-0.003604411944955436,0.9120471858811475
3.1035591677602234e-05,-0.003601193265106723,0.9120483177246108
3.0990889371127294e-05,-0.003598093699298953,0.9120488503568288
3.094071331283909e-05,-0.00359487501945024,0.9120500487793194
3.089437944633964e-05,-0.0035917757137167955,0.9120510474647282
3.083710417170566e-05,-0.0035884379198271392,0.9120515800969462
3.08013642702969e-05,-0.003585457728134638,0.9120525787823549
3.073640054842411e-05,-0.003582239048285925,0.9120530448355457
3.067574837122383e-05,-0.003579139482478155,0.912054176679009
3.06093908135144e-05,-0.003575920802629442,0.9120545761531725
3.056073050090278e-05,-0.003572821496895997,0.9120557079966358
3.0506362775951348e-05,-0.003569721931088227,0.9120567732610718
3.044664117719593e-05,-0.0035665032512395144,0.9120573724723171
3.0394835590713884e-05,-0.0035634039455060694,0.9120583045786986
3.034663650366336e-05,-0.0035604237538135676,0.9120595030011892
3.0307056442296522e-05,-0.0035572050739648546,0.9120605016865979
3.0261537339893992e-05,-0.0035542248822723528,0.9120611008978432
3.020950012471606e-05,-0.00355100620242364,0.9120622327413065
3.0160953594621713e-05,-0.003547668148459659,0.9120627653735245
3.0107750108641696e-05,-0.0035448073308824253,0.9120637640589333
3.0062231006239166e-05,-0.003541588651033712,0.9120643632701786
3.0035455541727244e-05,-0.0035386084593412104,0.9120654285346146
3.0002393593135807e-05,-0.0035355088935334405,0.9120659611668326
2.9954779673316992e-05,-0.003532409587799996,0.9120670930102959
2.9911355388330745e-05,-0.003529310021992226,0.9120680251166774
2.986339199363744e-05,-0.003526210716258781,0.9120685577488954
2.982427518966237e-05,-0.0035232302644919544,0.9120696230133315
2.9789933187751573e-05,-0.0035201309587585094,0.912070022487495
2.9751165858650992e-05,-0.0035170313929507395,0.9120711543309582
2.969284215939354e-05,-0.0035139320872172946,0.9120722861744215
2.9653723323587806e-05,-0.0035108325214095247,0.9120728188066396
2.9609370491987357e-05,-0.003507852329717023,0.9120739506501029
2.9560474487018518e-05,-0.0035047530239835784,0.9120743501242663
2.9508087796966094e-05,-0.003501772572216751,0.9120754819677296
2.94644298514533e-05,-0.0034986732664833067,0.9120766138111929
2.942612984340582e-05,-0.003495693074790805,0.9120770132853564
2.9398421768618364e-05,-0.003492593508983035,0.9120781451288197
2.9365359820026928e-05,-0.003489613317290533,0.9120785446029832
2.931518376173873e-05,-0.003486514011557088,0.912079809604501
2.927443946140047e-05,-0.0034835335597902615,0.9120807417108825
2.9229735123094868e-05,-0.0034805533680977597,0.9120819401333731
2.920004804523907e-05,-0.0034774540623643147,0.9120824727655911
2.915685538894871e-05,-0.003474473870671813,0.9120830719768364
2.912391128653588e-05,-0.003471374304864043,0.9120841372412724
2.9087238774851583e-05,-0.0034685132272124844,0.9120851359266812
2.9047425052958195e-05,-0.0034655330355199826,0.912085601979872
2.901378200079638e-05,-0.003462552843827481,0.912086667244308
2.898979827161906e-05,-0.003459453278019711,0.9120877990877713
2.8938925295412546e-05,-0.003456473086327209,0.912088265140962
2.890784234988945e-05,-0.0034534928946347073,0.9120893304053981
2.887291721257761e-05,-0.0034505127029422055,0.9120898630376161
2.88439290844708e-05,-0.0034475325112497037,0.9120909283020521
2.8824720157357756e-05,-0.003444552319557202,0.9120913943552429
2.8797127896918244e-05,-0.0034415721278647005,0.9120925927777334
2.8766975529840016e-05,-0.0034385916760978734,0.9120935914631422
2.8724483855129304e-05,-0.0034356114844053716,0.9120945235695237
2.86970094408684e-05,-0.003432750406753813,0.9120950562017417
2.867174769020239e-05,-0.003429770215061311,0.912096188045205
2.8643109036970066e-05,-0.0034267900233688094,0.9120968538354776
2.8612026091446972e-05,-0.0034239289457172507,0.9120977859418591
2.8591884554058396e-05,-0.003421068128140017,0.9120983851531043
2.85696502310842e-05,-0.003417968562332247,0.9120995169965675
2.853088290198362e-05,-0.0034149883706397453,0.9121001162078128
2.85129560600206e-05,-0.0034121272929881867,0.912101181472249
2.8482685846763763e-05,-0.0034089086131394736,0.9121021801576576
2.8473140306296546e-05,-0.003406166909603183,0.9121026462108485
2.8456723114518103e-05,-0.0034033058319516245,0.9121037114752845
2.8418423106470624e-05,-0.0034004447543000654,0.9121047767397205
2.8405965952659528e-05,-0.003397345448566621,0.9121053093719386
2.8386990686073035e-05,-0.0033944843709150622,0.9121063746363746
2.8362194224629456e-05,-0.0033917424073044464,0.9121075064798378
2.8339840023645987e-05,-0.0033887622156119446,0.9121079725330286
2.8316441461700374e-05,-0.003385901137960386,0.9121089712184374
2.8291529185908856e-05,-0.003382920946267884,0.91210963700871
2.826533482496731e-05,-0.0033800601286906504,0.9121105691150915
2.825997891933266e-05,-0.003377199051039092,0.9121111683263367
2.823972359942681e-05,-0.00337421885934659,0.9121122335907728
